"Word1" "Word2" "Creativity" "Class"
"9071" "recycle" "food" 1.61111111111111 "Americans"
"9072" "food" "supermarket" 1.61111111111111 "Americans"
"9073" "supermarket" "breakfast" 1.61111111111111 "Americans"
"9074" "breakfast" "lunch" 1.61111111111111 "Americans"
"9075" "lunch" "dinner" 1.61111111111111 "Americans"
"9076" "table" "chair" 1.27777777777778 "Americans"
"9077" "chair" "dish" 1.27777777777778 "Americans"
"9078" "dish" "cover" 1.27777777777778 "Americans"
"9079" "cover" "kitchen" 1.27777777777778 "Americans"
"9080" "kitchen" "eat" 1.27777777777778 "Americans"
"9081" "eat" "food" 1.27777777777778 "Americans"
"9082" "food" "family" 1.27777777777778 "Americans"
"9083" "family" "hungry" 1.27777777777778 "Americans"
"9084" "hungry" "drink" 1.27777777777778 "Americans"
"9085" "drink" "party" 1.27777777777778 "Americans"
"9086" "party" "celebrate" 1.27777777777778 "Americans"
"9087" "celebrate" "home" 1.27777777777778 "Americans"
"9088" "home" "leftover" 1.27777777777778 "Americans"
"9089" "leftover" "wash" 1.27777777777778 "Americans"
"9090" "wash" "dirty" 1.27777777777778 "Americans"
"9091" "dirty" "clean" 1.27777777777778 "Americans"
"9092" "clean" "silverware" 1.27777777777778 "Americans"
"9093" "silverware" "pots" 1.27777777777778 "Americans"
"9094" "pots" "stove" 1.27777777777778 "Americans"
"9095" "candle" "flame" 2.08333333333333 "Americans"
"9096" "flame" "fire" 2.08333333333333 "Americans"
"9097" "fire" "hot" 2.08333333333333 "Americans"
"9098" "hot" "cold" 2.08333333333333 "Americans"
"9099" "cold" "freezing" 2.08333333333333 "Americans"
"9100" "freezing" "winter" 2.08333333333333 "Americans"
"9101" "winter" "coats" 2.08333333333333 "Americans"
"9102" "coats" "boots" 2.08333333333333 "Americans"
"9103" "boots" "mittens" 2.08333333333333 "Americans"
"9104" "mittens" "gloves" 2.08333333333333 "Americans"
"9105" "gloves" "ski" 2.08333333333333 "Americans"
"9106" "ski" "sledding" 2.08333333333333 "Americans"
"9107" "sledding" "toboganning" 2.08333333333333 "Americans"
"9108" "toboganning" "skating" 2.08333333333333 "Americans"
"9109" "skating" "skirts" 2.08333333333333 "Americans"
"9110" "skirts" "dress" 2.08333333333333 "Americans"
"9111" "dress" "heels" 2.08333333333333 "Americans"
"9112" "heels" "dancing" 2.08333333333333 "Americans"
"9113" "dancing" "romance" 2.08333333333333 "Americans"
"9114" "bear" "woods" 1.47222222222222 "Americans"
"9115" "woods" "trees" 1.47222222222222 "Americans"
"9116" "trees" "brown" 1.47222222222222 "Americans"
"9117" "brown" "green" 1.47222222222222 "Americans"
"9118" "green" "fish" 1.47222222222222 "Americans"
"9121" "water" "tent" 1.47222222222222 "Americans"
"9122" "tent" "campfire" 1.47222222222222 "Americans"
"9123" "campfire" "mountains" 1.47222222222222 "Americans"
"9124" "mountains" "trail" 1.47222222222222 "Americans"
"9125" "trail" "moon" 1.47222222222222 "Americans"
"9126" "moon" "cold" 1.47222222222222 "Americans"
"9127" "cold" "fresh" 1.47222222222222 "Americans"
"9128" "fresh" "blue" 1.47222222222222 "Americans"
"9129" "blue" "leaves" 1.47222222222222 "Americans"
"9130" "leaves" "birds" 1.47222222222222 "Americans"
"9131" "birds" "camper" 1.47222222222222 "Americans"
"9132" "camper" "rod" 1.47222222222222 "Americans"
"9133" "rod" "wind" 1.47222222222222 "Americans"
"9134" "bear" "scary" 1.55555555555556 "Americans"
"9135" "scary" "hide" 1.55555555555556 "Americans"
"9136" "hide" "afraid" 1.55555555555556 "Americans"
"9137" "afraid" "big" 1.55555555555556 "Americans"
"9138" "big" "hairy" 1.55555555555556 "Americans"
"9139" "hairy" "mean" 1.55555555555556 "Americans"
"9140" "mean" "hungry" 1.55555555555556 "Americans"
"9141" "hungry" "protective" 1.55555555555556 "Americans"
"9142" "protective" "curious" 1.55555555555556 "Americans"
"9143" "curious" "scared" 1.55555555555556 "Americans"
"9144" "scared" "cute" 1.55555555555556 "Americans"
"9145" "cute" "fast" 1.55555555555556 "Americans"
"9146" "fast" "claws" 1.55555555555556 "Americans"
"9147" "claws" "sharp" 1.55555555555556 "Americans"
"9148" "sharp" "pointy" 1.55555555555556 "Americans"
"9149" "pointy" "hurt" 1.55555555555556 "Americans"
"9150" "hurt" "blood" 1.55555555555556 "Americans"
"9151" "blood" "help" 1.55555555555556 "Americans"
"9152" "help" "die" 1.55555555555556 "Americans"
"9153" "table" "chair" 1.5 "Americans"
"9154" "chair" "cushion" 1.5 "Americans"
"9155" "cushion" "pillow" 1.5 "Americans"
"9156" "pillow" "bed" 1.5 "Americans"
"9157" "bed" "blanket" 1.5 "Americans"
"9158" "blanket" "cozy" 1.5 "Americans"
"9159" "cozy" "fire" 1.5 "Americans"
"9160" "fire" "winter" 1.5 "Americans"
"9161" "winter" "snow" 1.5 "Americans"
"9162" "snow" "cocoa" 1.5 "Americans"
"9163" "cocoa" "coffee" 1.5 "Americans"
"9164" "coffee" "breakfast" 1.5 "Americans"
"9165" "breakfast" "pancakes" 1.5 "Americans"
"9166" "pancakes" "syrup" 1.5 "Americans"
"9167" "syrup" "trees" 1.5 "Americans"
"9168" "trees" "forest" 1.5 "Americans"
"9169" "forest" "hiking" 1.5 "Americans"
"9170" "hiking" "backpack" 1.5 "Americans"
"9171" "backpack" "school" 1.5 "Americans"
"9172" "paper" "pen" 1.5 "Americans"
"9173" "pen" "ink" 1.5 "Americans"
"9174" "ink" "well" 1.5 "Americans"
"9175" "well" "water" 1.5 "Americans"
"9176" "water" "drink" 1.5 "Americans"
"9177" "drink" "cup" 1.5 "Americans"
"9178" "cup" "bowl" 1.5 "Americans"
"9179" "bowl" "spoon" 1.5 "Americans"
"9180" "spoon" "fork" 1.5 "Americans"
"9181" "fork" "knife" 1.5 "Americans"
"9182" "knife" "plate" 1.5 "Americans"
"9183" "plate" "napkin" 1.5 "Americans"
"9184" "napkin" "mouth" 1.5 "Americans"
"9185" "mouth" "smile" 1.5 "Americans"
"9186" "smile" "teeth" 1.5 "Americans"
"9187" "teeth" "brush" 1.5 "Americans"
"9188" "brush" "hair" 1.5 "Americans"
"9189" "hair" "comb" 1.5 "Americans"
"9190" "comb" "style" 1.5 "Americans"
"9191" "toaster" "oven" 1.83333333333333 "Americans"
"9192" "oven" "pan" 1.83333333333333 "Americans"
"9193" "pan" "spatula" 1.83333333333333 "Americans"
"9194" "spatula" "sink" 1.83333333333333 "Americans"
"9195" "sink" "stove" 1.83333333333333 "Americans"
"9196" "stove" "dishwasher" 1.83333333333333 "Americans"
"9197" "dishwasher" "table" 1.83333333333333 "Americans"
"9198" "table" "chair" 1.83333333333333 "Americans"
"9199" "chair" "plate" 1.83333333333333 "Americans"
"9200" "plate" "cup" 1.83333333333333 "Americans"
"9201" "cup" "glass" 1.83333333333333 "Americans"
"9202" "glass" "faucet" 1.83333333333333 "Americans"
"9203" "faucet" "fork" 1.83333333333333 "Americans"
"9204" "fork" "spoon" 1.83333333333333 "Americans"
"9205" "spoon" "knife" 1.83333333333333 "Americans"
"9206" "knife" "bread" 1.83333333333333 "Americans"
"9207" "bread" "jam" 1.83333333333333 "Americans"
"9208" "jam" "butter" 1.83333333333333 "Americans"
"9209" "butter" "toast" 1.83333333333333 "Americans"
"9210" "bear" "animal" 1.83333333333333 "Americans"
"9211" "animal" "cat" 1.83333333333333 "Americans"
"9212" "cat" "mouse" 1.83333333333333 "Americans"
"9213" "mouse" "trap" 1.83333333333333 "Americans"
"9214" "trap" "critter" 1.83333333333333 "Americans"
"9215" "critter" "lion" 1.83333333333333 "Americans"
"9216" "lion" "tiger" 1.83333333333333 "Americans"
"9217" "tiger" "zoo" 1.83333333333333 "Americans"
"9218" "zoo" "fun" 1.83333333333333 "Americans"
"9219" "fun" "nature" 1.83333333333333 "Americans"
"9220" "nature" "outdoors" 1.83333333333333 "Americans"
"9221" "outdoors" "sunny" 1.83333333333333 "Americans"
"9222" "sunny" "breezy" 1.83333333333333 "Americans"
"9223" "breezy" "dry" 1.83333333333333 "Americans"
"9224" "dry" "wet" 1.83333333333333 "Americans"
"9225" "wet" "damp" 1.83333333333333 "Americans"
"9226" "damp" "cool" 1.83333333333333 "Americans"
"9227" "cool" "weather" 1.83333333333333 "Americans"
"9228" "weather" "climate" 1.83333333333333 "Americans"
"9229" "paper" "pen" 1.75 "Americans"
"9230" "pen" "pencil" 1.75 "Americans"
"9231" "pencil" "write" 1.75 "Americans"
"9232" "write" "notebook" 1.75 "Americans"
"9233" "notebook" "copy" 1.75 "Americans"
"9234" "copy" "folder" 1.75 "Americans"
"9235" "folder" "blank" 1.75 "Americans"
"9236" "blank" "lines" 1.75 "Americans"
"9237" "lines" "colors" 1.75 "Americans"
"9238" "colors" "white" 1.75 "Americans"
"9239" "white" "ruled" 1.75 "Americans"
"9240" "ruled" "college" 1.75 "Americans"
"9241" "college" "bag" 1.75 "Americans"
"9242" "bag" "sharpener" 1.75 "Americans"
"9243" "sharpener" "ink" 1.75 "Americans"
"9244" "ink" "trapperkeeper" 1.75 "Americans"
"9245" "trapperkeeper" "school" 1.75 "Americans"
"9246" "school" "teachers" 1.75 "Americans"
"9247" "teachers" "student" 1.75 "Americans"
"9248" "table" "family" 2.11111111111111 "Americans"
"9249" "family" "dinner" 2.11111111111111 "Americans"
"9250" "dinner" "plate" 2.11111111111111 "Americans"
"9251" "plate" "fork" 2.11111111111111 "Americans"
"9252" "fork" "bowl" 2.11111111111111 "Americans"
"9255" "spoon" "knife" 2.11111111111111 "Americans"
"9256" "knife" "chicken" 2.11111111111111 "Americans"
"9257" "chicken" "fruit" 2.11111111111111 "Americans"
"9258" "fruit" "vegetable" 2.11111111111111 "Americans"
"9261" "milk" "cookies" 2.11111111111111 "Americans"
"9264" "coke" "water" 2.11111111111111 "Americans"
"9265" "water" "tea" 2.11111111111111 "Americans"
"9266" "tea" "sugar" 2.11111111111111 "Americans"
"9267" "sugar" "ice" 2.11111111111111 "Americans"
"9268" "ice" "frozen" 2.11111111111111 "Americans"
"9269" "frozen" "melted" 2.11111111111111 "Americans"
"9270" "toaster" "oven" 1.22222222222222 "Americans"
"9271" "oven" "bread" 1.22222222222222 "Americans"
"9272" "bread" "butter" 1.22222222222222 "Americans"
"9273" "butter" "jelly" 1.22222222222222 "Americans"
"9274" "jelly" "peanut" 1.22222222222222 "Americans"
"9275" "peanut" "butter" 1.22222222222222 "Americans"
"9276" "butter" "sandwich" 1.22222222222222 "Americans"
"9277" "sandwich" "brown" 1.22222222222222 "Americans"
"9278" "brown" "heat" 1.22222222222222 "Americans"
"9279" "heat" "cook" 1.22222222222222 "Americans"
"9280" "cook" "breakfast" 1.22222222222222 "Americans"
"9281" "breakfast" "cocoa" 1.22222222222222 "Americans"
"9282" "cocoa" "eggs" 1.22222222222222 "Americans"
"9283" "eggs" "bacon" 1.22222222222222 "Americans"
"9284" "bacon" "sausage" 1.22222222222222 "Americans"
"9285" "sausage" "omelet" 1.22222222222222 "Americans"
"9286" "omelet" "fried" 1.22222222222222 "Americans"
"9287" "fried" "hard" 1.22222222222222 "Americans"
"9288" "hard" "crunchy" 1.22222222222222 "Americans"
"9289" "crunchy" "eat" 1.22222222222222 "Americans"
"9290" "paper" "pen" 1.13888888888889 "Americans"
"9291" "pen" "pencil" 1.13888888888889 "Americans"
"9292" "pencil" "coupons" 1.13888888888889 "Americans"
"9293" "coupons" "writing" 1.13888888888889 "Americans"
"9294" "writing" "drawing" 1.13888888888889 "Americans"
"9295" "drawing" "markers" 1.13888888888889 "Americans"
"9296" "markers" "crayons" 1.13888888888889 "Americans"
"9297" "crayons" "paper" 1.13888888888889 "Americans"
"9298" "paper" "clip" 1.13888888888889 "Americans"
"9299" "clip" "magazine" 1.13888888888889 "Americans"
"9300" "magazine" "newspaper" 1.13888888888889 "Americans"
"9301" "newspaper" "book" 1.13888888888889 "Americans"
"9302" "book" "pamphlet" 1.13888888888889 "Americans"
"9303" "pamphlet" "ink" 1.13888888888889 "Americans"
"9304" "ink" "toner" 1.13888888888889 "Americans"
"9305" "toner" "print" 1.13888888888889 "Americans"
"9306" "print" "type" 1.13888888888889 "Americans"
"9307" "type" "clipping" 1.13888888888889 "Americans"
"9308" "clipping" "cutting" 1.13888888888889 "Americans"
"9309" "cutting" "creative" 1.13888888888889 "Americans"
"9310" "bear" "scary" 1.66666666666667 "Americans"
"9311" "scary" "afraid" 1.66666666666667 "Americans"
"9312" "afraid" "terror" 1.66666666666667 "Americans"
"9313" "terror" "fear" 1.66666666666667 "Americans"
"9314" "fear" "wild" 1.66666666666667 "Americans"
"9315" "wild" "cub" 1.66666666666667 "Americans"
"9316" "cub" "baby" 1.66666666666667 "Americans"
"9317" "baby" "mother" 1.66666666666667 "Americans"
"9318" "mother" "parent" 1.66666666666667 "Americans"
"9319" "parent" "mom" 1.66666666666667 "Americans"
"9320" "mom" "dad" 1.66666666666667 "Americans"
"9321" "dad" "family" 1.66666666666667 "Americans"
"9322" "family" "brother" 1.66666666666667 "Americans"
"9323" "brother" "sister" 1.66666666666667 "Americans"
"9324" "sister" "siblings" 1.66666666666667 "Americans"
"9325" "siblings" "baby" 1.66666666666667 "Americans"
"9326" "baby" "girl" 1.66666666666667 "Americans"
"9327" "girl" "boy" 1.66666666666667 "Americans"
"9328" "boy" "son" 1.66666666666667 "Americans"
"9329" "toaster" "bread" 1.41666666666667 "Americans"
"9330" "bread" "hot" 1.41666666666667 "Americans"
"9331" "hot" "eat" 1.41666666666667 "Americans"
"9332" "eat" "toast" 1.41666666666667 "Americans"
"9333" "toast" "butter" 1.41666666666667 "Americans"
"9334" "butter" "breakfast" 1.41666666666667 "Americans"
"9335" "breakfast" "lunch" 1.41666666666667 "Americans"
"9336" "lunch" "electric" 1.41666666666667 "Americans"
"9337" "electric" "kids" 1.41666666666667 "Americans"
"9338" "kids" "food" 1.41666666666667 "Americans"
"9339" "food" "settings" 1.41666666666667 "Americans"
"9340" "settings" "cook" 1.41666666666667 "Americans"
"9341" "cook" "stove" 1.41666666666667 "Americans"
"9342" "stove" "oven" 1.41666666666667 "Americans"
"9343" "oven" "skillet" 1.41666666666667 "Americans"
"9344" "skillet" "fork" 1.41666666666667 "Americans"
"9345" "fork" "plate" 1.41666666666667 "Americans"
"9346" "plate" "napkin" 1.41666666666667 "Americans"
"9347" "napkin" "drink" 1.41666666666667 "Americans"
"9348" "snow" "ice" 1.5 "Americans"
"9349" "ice" "frost" 1.5 "Americans"
"9350" "frost" "winter" 1.5 "Americans"
"9351" "winter" "cold" 1.5 "Americans"
"9352" "cold" "blankets" 1.5 "Americans"
"9353" "blankets" "fire" 1.5 "Americans"
"9354" "fire" "marshmallow" 1.5 "Americans"
"9355" "marshmallow" "friends" 1.5 "Americans"
"9356" "friends" "family" 1.5 "Americans"
"9357" "family" "cocoa" 1.5 "Americans"
"9358" "cocoa" "songs" 1.5 "Americans"
"9359" "songs" "fun" 1.5 "Americans"
"9360" "fun" "warm" 1.5 "Americans"
"9361" "warm" "movies" 1.5 "Americans"
"9362" "movies" "horror" 1.5 "Americans"
"9363" "horror" "scared" 1.5 "Americans"
"9364" "scared" "laughter" 1.5 "Americans"
"9365" "laughter" "food" 1.5 "Americans"
"9366" "food" "content" 1.5 "Americans"
"9367" "bear" "is" 1.11111111111111 "Americans"
"9368" "is" "the" 1.11111111111111 "Americans"
"9369" "the" "big" 1.11111111111111 "Americans"
"9370" "big" "bad" 1.11111111111111 "Americans"
"9371" "bad" "bone" 1.11111111111111 "Americans"
"9372" "bone" "grizzly" 1.11111111111111 "Americans"
"9373" "grizzly" "king" 1.11111111111111 "Americans"
"9374" "king" "the" 1.11111111111111 "Americans"
"9375" "the" "end" 1.11111111111111 "Americans"
"9376" "end" "up" 1.11111111111111 "Americans"
"9377" "up" "a" 1.11111111111111 "Americans"
"9378" "a" "reat" 1.11111111111111 "Americans"
"9379" "reat" "one" 1.11111111111111 "Americans"
"9386" "1" "2" 1.11111111111111 "Americans"
"9387" "2" "3" 1.11111111111111 "Americans"
"9388" "3" "4" 1.11111111111111 "Americans"
"9389" "bear" "animal" 1.33333333333333 "Americans"
"9390" "animal" "fox" 1.33333333333333 "Americans"
"9391" "fox" "animal" 1.33333333333333 "Americans"
"9392" "animal" "cat" 1.33333333333333 "Americans"
"9393" "cat" "animal" 1.33333333333333 "Americans"
"9394" "animal" "dog" 1.33333333333333 "Americans"
"9395" "dog" "animal" 1.33333333333333 "Americans"
"9396" "animal" "parrot" 1.33333333333333 "Americans"
"9397" "parrot" "bird" 1.33333333333333 "Americans"
"9398" "bird" "birdbath" 1.33333333333333 "Americans"
"9399" "birdbath" "garden" 1.33333333333333 "Americans"
"9400" "garden" "flowers" 1.33333333333333 "Americans"
"9401" "flowers" "roses" 1.33333333333333 "Americans"
"9402" "roses" "peaches" 1.33333333333333 "Americans"
"9403" "peaches" "cherries" 1.33333333333333 "Americans"
"9404" "cherries" "grapes" 1.33333333333333 "Americans"
"9405" "grapes" "food" 1.33333333333333 "Americans"
"9406" "food" "shrimp" 1.33333333333333 "Americans"
"9407" "shrimp" "lobster" 1.33333333333333 "Americans"
"9408" "table" "food" 1.08333333333333 "Americans"
"9409" "food" "cook" 1.08333333333333 "Americans"
"9410" "cook" "eat" 1.08333333333333 "Americans"
"9411" "eat" "good" 1.08333333333333 "Americans"
"9412" "toaster" "makes" 1.22222222222222 "Americans"
"9413" "makes" "toast" 1.22222222222222 "Americans"
"9414" "toast" "with" 1.22222222222222 "Americans"
"9415" "with" "butter" 1.22222222222222 "Americans"
"9416" "butter" "and" 1.22222222222222 "Americans"
"9417" "and" "jam" 1.22222222222222 "Americans"
"9418" "jam" "taste" 1.22222222222222 "Americans"
"9419" "taste" "delicious" 1.22222222222222 "Americans"
"9420" "delicious" "and" 1.22222222222222 "Americans"
"9421" "and" "heats" 1.22222222222222 "Americans"
"9422" "heats" "up" 1.22222222222222 "Americans"
"9423" "up" "bagels" 1.22222222222222 "Americans"
"9424" "bagels" "to" 1.22222222222222 "Americans"
"9425" "to" "spread" 1.22222222222222 "Americans"
"9426" "spread" "cream" 1.22222222222222 "Americans"
"9427" "cream" "cheese" 1.22222222222222 "Americans"
"9428" "cheese" "and" 1.22222222222222 "Americans"
"9429" "and" "other" 1.22222222222222 "Americans"
"9430" "other" "stuff" 1.22222222222222 "Americans"
"9431" "table" "dining" 1.02777777777778 "Americans"
"9432" "dining" "dish" 1.02777777777778 "Americans"
"9433" "dish" "food" 1.02777777777778 "Americans"
"9434" "food" "service" 1.02777777777778 "Americans"
"9435" "service" "washer" 1.02777777777778 "Americans"
"9436" "washer" "cleaning" 1.02777777777778 "Americans"
"9437" "snow" "flurries" 1.91666666666667 "Americans"
"9438" "flurries" "cold" 1.91666666666667 "Americans"
"9439" "cold" "winter" 1.91666666666667 "Americans"
"9440" "winter" "snowman" 1.91666666666667 "Americans"
"9441" "snowman" "hot" 1.91666666666667 "Americans"
"9442" "hot" "cocoa" 1.91666666666667 "Americans"
"9443" "cocoa" "christmas" 1.91666666666667 "Americans"
"9444" "christmas" "family" 1.91666666666667 "Americans"
"9445" "family" "warmth" 1.91666666666667 "Americans"
"9446" "warmth" "love" 1.91666666666667 "Americans"
"9447" "love" "presents" 1.91666666666667 "Americans"
"9448" "presents" "joy" 1.91666666666667 "Americans"
"9449" "joy" "laughter" 1.91666666666667 "Americans"
"9450" "laughter" "smiling" 1.91666666666667 "Americans"
"9451" "smiling" "family" 1.91666666666667 "Americans"
"9452" "family" "mom" 1.91666666666667 "Americans"
"9453" "mom" "brother" 1.91666666666667 "Americans"
"9454" "brother" "happy" 1.91666666666667 "Americans"
